TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"5603499","Magic","Commander Legends: Battle for Baldur's Gate","Lae'zel, Vlaakith's Champion","","29","R","Near Mint","1.06","0.99","1.7000","0.7100","3","0","0.7800",""
"5603504","Magic","Commander Legends: Battle for Baldur's Gate","Lae'zel, Vlaakith's Champion","","29","R","Near Mint Foil","3.04","3.25","3.0900","2.1000","2","0","2.9700",""
"5606861","Magic","Commander Legends: Battle for Baldur's Gate","Lae'zel, Vlaakith's Champion (Foil Etched)","","476","R","Near Mint Foil","0.84","0.92","1.1900","0.2000","0","0","0.4300",""
"5603579","Magic","Commander Legends: Battle for Baldur's Gate","Lae'zel, Vlaakith's Champion (Showcase)","","378","R","Near Mint","0.55","0.58","1.2600","0.2700","1","0","0.3500",""
"5603584","Magic","Commander Legends: Battle for Baldur's Gate","Lae'zel, Vlaakith's Champion (Showcase)","","378","R","Near Mint Foil","0.68","0.85","1.3700","0.3800","2","0","0.5200",""
"5616467","Magic","Commander Legends: Battle for Baldur's Gate","Lae'zel's Acrobatics","","30","R","Near Mint","1.09","1.23","1.6300","0.6400","1","0","0.8700",""
"5616472","Magic","Commander Legends: Battle for Baldur's Gate","Lae'zel's Acrobatics","","30","R","Near Mint Foil","1.50","1.55","1.6800","0.6800","2","0","1.0800",""
"5622481","Magic","Commander Legends: Battle for Baldur's Gate","Lae'zel's Acrobatics (Extended Art)","","556","R","Near Mint","1.09","1.99","1.3800","0.3900","0","0","0.5600",""
"5622486","Magic","Commander Legends: Battle for Baldur's Gate","Lae'zel's Acrobatics (Extended Art)","","556","R","Near Mint Foil","1.78","9.96","1.9800","0.9800","0","0","1.1900",""
"5616786","Magic","Commander Legends: Battle for Baldur's Gate","Legion Loyalty","","31","M","Near Mint","4.69","5.37","4.9400","3.9500","0","0","4.4600",""
"5616791","Magic","Commander Legends: Battle for Baldur's Gate","Legion Loyalty","","31","M","Near Mint Foil","5.86","6.20","5.4700","5.4700","1","0","5.8200",""
"5616886","Magic","Commander Legends: Battle for Baldur's Gate","Legion Loyalty (Borderless)","","371","M","Near Mint","3.82","4.30","4.2400","3.2500","4","0","3.3800",""
"5616891","Magic","Commander Legends: Battle for Baldur's Gate","Legion Loyalty (Borderless)","","371","M","Near Mint Foil","4.57","4.36","4.3500","3.3600","1","0","4.0200",""
"5476664","Magic","Commander Legends: Battle for Baldur's Gate","Lightning Bolt","","187","C","Near Mint","0.81","0.95","1.5400","0.5500","0","0","0.5400",""
"5477724","Magic","Commander Legends: Battle for Baldur's Gate","Lightning Bolt (Showcase)","","401","C","Near Mint","0.37","0.37","1.2400","0.2500","0","0","0.2700",""
"5603149","Magic","Commander Legends: Battle for Baldur's Gate","Livaan, Cultist of Tiamat","","188","U","Near Mint","0.06","","1.0300","0.0400","0","0","0.0500",""
"5607021","Magic","Commander Legends: Battle for Baldur's Gate","Livaan, Cultist of Tiamat (Foil Etched)","","508","U","Near Mint Foil","0.11","0.10","1.0600","0.0700","0","0","0.0800",""
"5660324","Magic","Commander Legends: Battle for Baldur's Gate","Loot Dispute (Extended Art)","","631","R","Near Mint","0.29","0.24","1.0900","0.1000","4","0","0.2000",""
"5603329","Magic","Commander Legends: Battle for Baldur's Gate","Lozhan, Dragons' Legacy","","281","U","Near Mint","0.13","","1.0900","0.1000","0","0","0.1200",""
"5607311","Magic","Commander Legends: Battle for Baldur's Gate","Lozhan, Dragons' Legacy (Foil Etched)","","539","U","Near Mint Foil","0.26","0.29","1.1400","0.1500","0","0","0.1800",""
"5603409","Magic","Commander Legends: Battle for Baldur's Gate","Lozhan, Dragons' Legacy (Showcase)","","428","U","Near Mint","0.08","","1.0200","0.0300","2","0","0.0500",""
"5597234","Magic","Commander Legends: Battle for Baldur's Gate","Lulu, Loyal Hollyphant","","32","U","Near Mint","0.08","","1.0200","0.0300","0","0","0.0600",""
"5597314","Magic","Commander Legends: Battle for Baldur's Gate","Lulu, Loyal Hollyphant (Showcase)","","379","U","Near Mint","0.07","","1.0300","0.0400","1","0","0.0500",""
"5636644","Magic","Commander Legends: Battle for Baldur's Gate","Lurking Green Dragon","","239","C","Near Mint","0.06","","1.0000","0.0100","2","0","0.0500",""
"5636649","Magic","Commander Legends: Battle for Baldur's Gate","Lurking Green Dragon","","239","C","Near Mint Foil","0.14","0.08","1.0400","0.0500","0","0","0.1000",""
"5477224","Magic","Commander Legends: Battle for Baldur's Gate","Luxury Suite","","355","R","Near Mint","6.82","7.50","6.5000","6.5000","0","0","5.7400",""
"5477229","Magic","Commander Legends: Battle for Baldur's Gate","Luxury Suite","","355","R","Near Mint Foil","6.90","7.65","6.7900","6.7900","2","0","6.1800",""
"5478164","Magic","Commander Legends: Battle for Baldur's Gate","Luxury Suite (Extended Art)","","602","R","Near Mint","6.55","7.37","5.9200","5.9200","0","0","6.9900",""
"5478169","Magic","Commander Legends: Battle for Baldur's Gate","Luxury Suite (Extended Art)","","602","R","Near Mint Foil","7.87","7.79","6.9900","6.0000","2","0","7.5700",""
"5655051","Magic","Commander Legends: Battle for Baldur's Gate","Magus of the Balance","","699","R","Near Mint","0.10","","1.0400","0.0500","0","0","0.0700",""
"5607973","Magic","Commander Legends: Battle for Baldur's Gate","Mahadi, Emporium Master","","282","U","Near Mint","0.28","0.25","1.2400","0.2500","0","0","0.2200",""
"5610643","Magic","Commander Legends: Battle for Baldur's Gate","Majestic Genesis","","240","M","Near Mint","1.66","1.02","1.9800","0.9900","0","0","1.0300",""
"5612593","Magic","Commander Legends: Battle for Baldur's Gate","Majestic Genesis (Extended Art)","","590","M","Near Mint","1.82","1.86","2.2400","1.2500","0","0","1.6600",""
"5640444","Magic","Commander Legends: Battle for Baldur's Gate","Manifold Key","","319","U","Near Mint","0.24","0.20","1.1800","0.1900","0","0","0.2600",""
"5627027","Magic","Commander Legends: Battle for Baldur's Gate","Manor Gate","","356","C","Near Mint","0.35","0.34","1.2900","0.3000","0","0","0.3100",""
"5598989","Magic","Commander Legends: Battle for Baldur's Gate","Marble Diamond","","320","C","Near Mint","0.14","","1.0800","0.0900","0","0","0.1100",""
"5640544","Magic","Commander Legends: Battle for Baldur's Gate","Marching Duodrone","","321","C","Near Mint","0.06","","1.0000","0.0100","0","0","0.0500",""
"5644694","Magic","Commander Legends: Battle for Baldur's Gate","Marching Duodrone (Showcase)","","447","C","Near Mint","0.04","","1.0000","0.0100","2","0","0.0500",""
"5634944","Magic","Commander Legends: Battle for Baldur's Gate","Martial Impetus","","33","C","Near Mint","0.04","","1.0000","0.0100","1","0","0.0500",""
"5640744","Magic","Commander Legends: Battle for Baldur's Gate","Marut","","322","C","Near Mint","0.04","","1.0100","0.0200","0","0","0.0500",""
"5610543","Magic","Commander Legends: Battle for Baldur's Gate","Master Chef","","241","C","Near Mint","0.10","","1.0400","0.0500","0","0","0.0700",""
"5604459","Magic","Commander Legends: Battle for Baldur's Gate","Mazzy, Truesword Paladin","","283","R","Near Mint","0.08","0.09","1.0000","0.0100","2","0","0.0600",""
"5604464","Magic","Commander Legends: Battle for Baldur's Gate","Mazzy, Truesword Paladin","","283","R","Near Mint Foil","0.16","0.11","1.0800","0.0900","2","0","0.1100",""
"5607331","Magic","Commander Legends: Battle for Baldur's Gate","Mazzy, Truesword Paladin (Foil Etched)","","541","R","Near Mint Foil","0.11","0.12","1.0900","0.1000","5","0","0.1000",""
"5604639","Magic","Commander Legends: Battle for Baldur's Gate","Mazzy, Truesword Paladin (Showcase)","","430","R","Near Mint","0.07","0.07","1.0400","0.0500","6","0","0.0500",""
"5604644","Magic","Commander Legends: Battle for Baldur's Gate","Mazzy, Truesword Paladin (Showcase)","","430","R","Near Mint Foil","0.20","0.15","1.0500","0.0600","1","0","0.1200",""
"5627667","Magic","Commander Legends: Battle for Baldur's Gate","Meteor Golem","","323","U","Near Mint","0.11","","1.0800","0.0900","0","0","0.0900",""
"5625967","Magic","Commander Legends: Battle for Baldur's Gate","Mighty Servant of Leuk-o","","324","R","Near Mint","0.18","","1.0900","0.1000","4","0","0.1600",""
"5625972","Magic","Commander Legends: Battle for Baldur's Gate","Mighty Servant of Leuk-o","","324","R","Near Mint Foil","0.27","0.26","1.1700","0.1800","1","0","0.2400",""
"5626067","Magic","Commander Legends: Battle for Baldur's Gate","Mighty Servant of Leuk-o (Extended Art)","","598","R","Near Mint","0.32","0.25","1.1900","0.2000","2","0","0.2600",""
"5626072","Magic","Commander Legends: Battle for Baldur's Gate","Mighty Servant of Leuk-o (Extended Art)","","598","R","Near Mint Foil","0.39","0.39","1.3500","0.3600","1","0","0.3700",""
"5630310","Magic","Commander Legends: Battle for Baldur's Gate","Miirym, Sentinel Wyrm","","284","R","Near Mint","1.35","1.55","1.7800","0.7900","0","0","0.7700",""
"5630315","Magic","Commander Legends: Battle for Baldur's Gate","Miirym, Sentinel Wyrm","","284","R","Near Mint Foil","4.53","2.98","2.9800","1.9900","1","0","3.2600",""
"5630580","Magic","Commander Legends: Battle for Baldur's Gate","Miirym, Sentinel Wyrm (Foil Etched)","","542","R","Near Mint Foil","1.91","2.29","2.0900","1.1000","0","0","1.4500",""
"5642814","Magic","Commander Legends: Battle for Baldur's Gate","Miirym, Sentinel Wyrm (Showcase)","","431","R","Near Mint","0.80","0.98","1.2500","0.2600","0","0","0.4600",""
"5642819","Magic","Commander Legends: Battle for Baldur's Gate","Miirym, Sentinel Wyrm (Showcase)","","431","R","Near Mint Foil","2.56","4.02","2.8900","1.9000","0","0","2.3100",""
"5646680","Magic","Commander Legends: Battle for Baldur's Gate","Mind Flayer","","728","R","Near Mint","0.15","","1.1400","0.1500","0","0","0.1600",""
"5628267","Magic","Commander Legends: Battle for Baldur's Gate","Mind Stone","","325","U","Near Mint","0.17","0.14","1.1300","0.1400","0","0","0.2000",""
"5635244","Magic","Commander Legends: Battle for Baldur's Gate","Minimus Containment","","34","C","Near Mint","0.06","","1.0200","0.0300","2","0","0.0500",""
"5476504","Magic","Commander Legends: Battle for Baldur's Gate","Minsc & Boo, Timeless Heroes","","285","M","Near Mint","12.49","12.56","11.4800","10.4900","0","0","11.9600",""
"5476509","Magic","Commander Legends: Battle for Baldur's Gate","Minsc & Boo, Timeless Heroes","","285","M","Near Mint Foil","15.88","15.85","13.9300","11.9400","1","0","15.0900",""
"5478344","Magic","Commander Legends: Battle for Baldur's Gate","Minsc & Boo, Timeless Heroes (Borderless)","","363","M","Near Mint","16.41","18.55","13.8500","12.8600","3","0","15.6300",""
"5620601","Magic","Commander Legends: Battle for Baldur's Gate","Minthara, Merciless Soul","","286","U","Near Mint","0.10","","1.0400","0.0500","0","0","0.0700",""
"5622001","Magic","Commander Legends: Battle for Baldur's Gate","Minthara, Merciless Soul (Foil Etched)","","543","U","Near Mint Foil","0.25","0.24","1.1900","0.2000","0","0","0.2200",""
"5620701","Magic","Commander Legends: Battle for Baldur's Gate","Minthara, Merciless Soul (Showcase)","","432","U","Near Mint","0.05","","1.0000","0.0100","1","0","0.0500",""
"5618091","Magic","Commander Legends: Battle for Baldur's Gate","Mirror of Life Trapping","","326","R","Near Mint","0.22","0.22","1.1000","0.1100","4","0","0.1500",""
"5618096","Magic","Commander Legends: Battle for Baldur's Gate","Mirror of Life Trapping","","326","R","Near Mint Foil","0.17","","1.0900","0.1000","0","0","0.1300",""
"5623111","Magic","Commander Legends: Battle for Baldur's Gate","Mirror of Life Trapping (Extended Art)","","599","R","Near Mint","0.17","0.15","1.0700","0.0800","0","0","0.1000",""
"5623116","Magic","Commander Legends: Battle for Baldur's Gate","Mirror of Life Trapping (Extended Art)","","599","R","Near Mint Foil","0.30","0.21","1.0900","0.1000","0","0","0.2200",""
"5649965","Magic","Commander Legends: Battle for Baldur's Gate","Mocking Doppelganger","","667","R","Near Mint","0.36","0.19","1.3400","0.3500","0","0","0.3000",""
"5660259","Magic","Commander Legends: Battle for Baldur's Gate","Mocking Doppelganger (Extended Art)","","617","R","Near Mint","0.33","0.28","1.2400","0.2500","5","0","0.2900",""
"5626227","Magic","Commander Legends: Battle for Baldur's Gate","Modify Memory","","83","U","Near Mint","0.10","","1.0400","0.0500","0","0","0.0700",""
"5610343","Magic","Commander Legends: Battle for Baldur's Gate","Monster Manual","","242","R","Near Mint","4.20","3.46","2.9300","1.9400","3","0","2.6100",""
"5610348","Magic","Commander Legends: Battle for Baldur's Gate","Monster Manual","","242","R","Near Mint Foil","3.56","5.97","3.0400","2.0500","1","0","2.6000",""
"5605411","Magic","Commander Legends: Battle for Baldur's Gate","Monster Manual (Extended Art)","","591","R","Near Mint","2.61","4.46","2.7400","1.7500","2","0","2.1200",""
"5605416","Magic","Commander Legends: Battle for Baldur's Gate","Monster Manual (Extended Art)","","591","R","Near Mint Foil","3.02","3.79","2.9800","1.9900","3","0","2.5700",""
"5624972","Magic","Commander Legends: Battle for Baldur's Gate","Moonshae Pixie","","84","U","Near Mint","0.06","","1.0100","0.0200","1","0","0.0500",""
"5477144","Magic","Commander Legends: Battle for Baldur's Gate","Morphic Pool","","357","R","Near Mint","8.48","9.30","8.0000","8.0000","0","0","7.6700",""
"5477149","Magic","Commander Legends: Battle for Baldur's Gate","Morphic Pool","","357","R","Near Mint Foil","8.80","9.35","8.1600","8.1600","0","0","7.5600",""
"5478124","Magic","Commander Legends: Battle for Baldur's Gate","Morphic Pool (Extended Art)","","603","R","Near Mint","8.73","9.99","8.0000","7.0100","0","0","7.6200",""
"5478129","Magic","Commander Legends: Battle for Baldur's Gate","Morphic Pool (Extended Art)","","603","R","Near Mint Foil","8.94","9.69","9.5300","8.5400","2","0","8.5400",""
"5598824","Magic","Commander Legends: Battle for Baldur's Gate","Moss Diamond","","327","C","Near Mint","0.07","","1.0400","0.0500","0","0","0.0600",""
"5598419","Magic","Commander Legends: Battle for Baldur's Gate","Moss Diamond (Showcase)","","448","C","Near Mint","0.07","","1.0000","0.0100","1","0","0.0500",""
"5609543","Magic","Commander Legends: Battle for Baldur's Gate","Mountain (464)","","464","L","Near Mint","0.05","","1.0100","0.0200","0","0","0.0500",""
"5653771","Magic","Commander Legends: Battle for Baldur's Gate","Multiclass Baldric","","684","R","Near Mint","0.08","0.04","1.0400","0.0500","0","0","0.0700",""
"5661294","Magic","Commander Legends: Battle for Baldur's Gate","Multiclass Baldric (Extended Art)","","644","R","Near Mint","0.24","0.24","1.1400","0.1500","5","0","0.1900",""
"5643314","Magic","Commander Legends: Battle for Baldur's Gate","Murder","","134","C","Near Mint","0.08","","1.0400","0.0400","1","0","0.0500",""
"5636844","Magic","Commander Legends: Battle for Baldur's Gate","Myconid Spore Tender","","243","C","Near Mint","0.06","","1.0100","0.0200","0","0","0.0500",""
"5636849","Magic","Commander Legends: Battle for Baldur's Gate","Myconid Spore Tender","","243","C","Near Mint Foil","0.20","0.20","1.0500","0.0600","0","0","0.1300",""
"5602979","Magic","Commander Legends: Battle for Baldur's Gate","Myrkul, Lord of Bones","","287","R","Near Mint","0.13","0.13","1.0400","0.0500","2","0","0.0800",""
"5602984","Magic","Commander Legends: Battle for Baldur's Gate","Myrkul, Lord of Bones","","287","R","Near Mint Foil","0.24","0.18","1.1700","0.1800","2","0","0.2000",""
"5607371","Magic","Commander Legends: Battle for Baldur's Gate","Myrkul, Lord of Bones (Foil Etched)","","544","R","Near Mint Foil","0.17","0.16","1.1400","0.1500","5","0","0.1500",""
"5603059","Magic","Commander Legends: Battle for Baldur's Gate","Myrkul, Lord of Bones (Showcase)","","433","R","Near Mint","0.10","0.10","1.0400","0.0500","4","0","0.0800",""
"5603064","Magic","Commander Legends: Battle for Baldur's Gate","Myrkul, Lord of Bones (Showcase)","","433","R","Near Mint Foil","0.29","0.28","1.2200","0.2300","2","0","0.2500",""
"5643414","Magic","Commander Legends: Battle for Baldur's Gate","Myrkul's Edict","","135","C","Near Mint","0.06","","1.0000","0.0100","1","0","0.0500",""
"5643514","Magic","Commander Legends: Battle for Baldur's Gate","Myrkul's Invoker","","136","C","Near Mint","0.04","","1.0000","0.0100","2","0","0.0500",""
"5631544","Magic","Commander Legends: Battle for Baldur's Gate","Mystery Key","","85","U","Near Mint","0.07","","1.0000","0.0100","1","0","0.0500",""
"5653671","Magic","Commander Legends: Battle for Baldur's Gate","Nalfeshnee","","678","R","Near Mint","1.27","","2.0200","1.0300","0","0","0.6400",""
"5660489","Magic","Commander Legends: Battle for Baldur's Gate","Nalfeshnee (Extended Art)","","632","R","Near Mint","1.43","1.99","1.5000","0.5000","0","0","0.5000",""
"5637044","Magic","Commander Legends: Battle for Baldur's Gate","Nature's Lore","","244","C","Near Mint","1.65","1.95","1.8800","0.8900","0","0","0.8100",""
